date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand
2012-01-18 10:29:20.613839,22.06195833556687,2.299968819770813,0,0,0.7194786567640006,0,1083.9365059176166,973.0690387179616
2012-01-19 10:29:20.613839,23.77576416567278,2.577832280618309,0,0,1.4587057942127062,0,820.0439221226428,1083.9365059176166
2012-01-20 10:29:20.613839,25.06293881250646,6.025284964801729,0,0,2.372282723493426,0,988.2617158642446,820.0439221226428
2012-01-21 10:29:20.613839,20.891628113637136,2.528053621362564,1,0,1.8305620758934935,0,1256.7969472464017,988.2617158642446
2012-01-22 10:29:20.613839,21.808027203341148,7.232474411044406,1,0,0.8244663693864012,0,1316.7882486073363,1256.7969472464017
2012-01-23 10:29:20.613839,31.650026074238045,1.011748883458531,0,0,1.8401825710142603,0,1010.5431483732357,1316.7882486073363
2012-01-24 10:29:20.613839,23.442156866489093,2.9795471134370217,0,0,1.0558667183811759,0,1031.4075926922958,1010.5431483732357
2012-01-25 10:29:20.613839,22.11474316511455,0.31530556321290154,0,0,0.6084774319300381,0,1024.7827787578747,1031.4075926922958
2012-01-26 10:29:20.613839,18.33262084556379,9.218575420107806,0,0,0.8455042302687892,0,1005.311760421933,1024.7827787578747
2012-01-27 10:29:20.613839,24.563573637241845,0.6862993690104263,0,0,1.8097382899462167,0,925.8927834698421,1005.311760421933
2012-01-28 10:29:20.613839,26.984205410668782,2.806248803323787,1,0,1.6160536934353003,0,1248.213931453645,925.8927834698421
2012-01-29 10:29:20.613839,23.61633127755025,5.754056473089657,1,0,2.79883637124233,0,1257.4957765937668,1248.213931453645
2012-01-30 10:29:20.613839,32.81716922729751,0.07814663793322149,0,0,2.4289360553157135,0,857.2614077438515,1257.4957765937668
2012-01-31 10:29:20.613839,29.556262978324593,4.410357445474276,0,0,0.764317590167535,0,1013.6608813285108,857.2614077438515
2012-02-01 10:29:20.613839,27.76916518033987,0.9746459215485676,0,0,2.3888942595326697,0,945.7727326100272,1013.6608813285108
2012-02-02 10:29:20.613839,12.301491095815155,1.1735246070401013,0,0,1.1767105202510204,0,1019.0168519514527,945.7727326100272
2012-02-03 10:29:20.613839,33.80621045542813,9.817622747636824,0,0,1.0060775341890178,0,984.7232538544258,1019.0168519514527
2012-02-04 10:29:20.613839,15.588290478749924,9.449493758487273,1,0,1.1600451994771777,0,1217.7296277412497,984.7232538544258
2012-02-05 10:29:20.613839,11.651328957685699,2.5929793354889323,1,0,1.4504264554780688,0,1242.8020280221392,1217.7296277412497
2012-02-06 10:29:20.613839,11.607180264588784,4.514970992453233,0,0,0.7454631775426374,0,962.3848017113762,1242.8020280221392
2012-02-07 10:29:20.613839,22.133972898949523,9.534606582998201,0,0,2.7134756630705166,0,1019.8059803025341,962.3848017113762
2012-02-08 10:29:20.613839,10.37945808550067,1.4998949720439658,0,0,0.7114057114739066,1,1211.8437663298052,1019.8059803025341
2012-02-09 10:29:20.613839,25.88513582789545,19.628328519189328,0,0,1.128113899560776,0,924.8817606517235,1211.8437663298052
2012-02-10 10:29:20.613839,26.335592916355264,4.499489362790482,0,0,1.9420958170539588,0,956.7498722001774,924.8817606517235
2012-02-11 10:29:20.613839,29.189758591167298,5.9446205480748056,1,0,2.4702587927135857,0,1143.442010690295,956.7498722001774
2012-02-12 10:29:20.613839,16.233554012063674,1.1122827757732971,1,0,0.7700464643260584,0,1350.374806461651,1143.442010690295
2012-02-13 10:29:20.613839,13.86909015368789,5.878043543511824,0,0,1.299187002118634,0,1022.5685242093111,1350.374806461651
2012-02-14 10:29:20.613839,32.61322934597155,12.35394405134742,0,0,2.822315949417581,0,870.6167401575632,1022.5685242093111
2012-02-15 10:29:20.613839,19.137028311930443,1.9094891634905051,0,0,0.5518302382103489,0,999.2102072672884,870.6167401575632
2012-02-16 10:29:20.613839,24.510432988677124,1.8437069646429767,0,0,2.8759497748717067,0,927.734684366673,999.2102072672884
2012-02-17 10:29:20.613839,22.363925522115803,6.47215974476577,0,0,2.151111909604072,0,876.7783615721586,927.734684366673
2012-02-18 10:29:20.613839,30.615234047644265,0.3060622338226523,1,0,1.5769511292305238,1,1434.4852865009493,876.7783615721586
2012-02-19 10:29:20.613839,22.577278117642532,4.138934978053901,1,0,2.1014790436914534,0,1279.0819195867728,1434.4852865009493
2012-02-20 10:29:20.613839,26.771346242492438,1.7404714859738353,0,0,0.7613926454663077,0,1005.0154371252598,1279.0819195867728
2012-02-21 10:29:20.613839,21.151108457479502,1.087462590036188,0,0,1.8225716715851314,0,998.3564768465903,1005.0154371252598
2012-02-22 10:29:20.613839,11.258523067526665,7.247994269782723,0,0,2.8707729603540475,0,865.5588176097224,998.3564768465903
2012-02-23 10:29:20.613839,29.628837296317666,3.3947053616298346,0,0,2.226950412803954,0,1013.0590193026723,865.5588176097224
2012-02-24 10:29:20.613839,34.429233249851194,3.7035891710735527,0,0,0.53373194183642,0,1087.1704677300766,1013.0590193026723
2012-02-25 10:29:20.613839,13.2375456619273,3.8908718866213294,1,0,1.828174528078062,0,1235.8123531611834,1087.1704677300766
2012-02-26 10:29:20.613839,10.632952479377144,5.409551031561721,1,0,1.362347312813287,0,1318.7102438439335,1235.8123531611834
2012-02-27 10:29:20.613839,25.32274795589001,1.0928397924422486,0,0,2.898983461477599,0,938.2155029236521,1318.7102438439335
2012-02-28 10:29:20.613839,10.92079474955222,7.069198130458373,0,0,2.6333984867859934,0,928.2227185948016,938.2155029236521
2012-02-29 10:29:20.613839,31.979138487747246,3.9008107985984033,0,0,2.9341903376386114,0,899.8864284908288,928.2227185948016
2012-03-01 10:29:20.613839,33.0130664046952,1.595323780659181,0,0,1.9904071531161196,0,940.7430192221626,899.8864284908288
2012-03-02 10:29:20.613839,30.411808112353285,6.664635835710525,0,0,0.6084843098637529,0,1001.0450130637593,940.7430192221626
2012-03-03 10:29:20.613839,23.971565217583112,8.444647429843084,1,0,2.3487407429867493,0,1245.5201583368407,1001.0450130637593
2012-03-04 10:29:20.613839,15.230447783067172,0.105713883024853,1,0,1.7293421248256902,0,1337.2914096372967,1245.5201583368407
2012-03-05 10:29:20.613839,25.813047670772495,3.04712988350588,0,0,1.2610666079600883,0,934.7369259745835,1337.2914096372967
2012-03-06 10:29:20.613839,15.411269073238861,5.109994732054909,0,0,0.9373297026119861,0,931.5680211422717,934.7369259745835
2012-03-07 10:29:20.613839,16.055031193196072,5.676790946104308,0,0,1.9794723164358368,0,782.975643362782,931.5680211422717
2012-03-08 10:29:20.613839,17.84403336185514,0.1738334677172345,0,0,1.6805517073579155,0,924.1303997168502,782.975643362782
2012-03-09 10:29:20.613839,10.997328360162308,0.2388638854716452,0,0,0.5536100634792945,0,980.9892451189569,924.1303997168502
2012-03-10 10:29:20.613839,23.938396800136474,8.111752845410397,1,0,0.8767026257637273,0,1326.645519997506,980.9892451189569
2012-03-11 10:29:20.613839,23.684968611981347,1.7039015161646218,1,0,2.730765800683366,0,1191.7569477841016,1326.645519997506
2012-03-12 10:29:20.613839,14.43116012323845,0.033392629768496676,0,0,0.7731071349689203,0,965.7280662028053,1191.7569477841016
2012-03-13 10:29:20.613839,16.96015765395147,5.566080670320012,0,0,1.9311279496898748,0,916.0957636943855,965.7280662028053
2012-03-14 10:29:20.613839,13.19727350639349,0.1266880854276729,0,0,2.8473758829481133,0,943.8822840660065,916.0957636943855
2012-03-15 10:29:20.613839,18.744782730137622,15.695188682149237,0,0,0.5561266025061106,0,1064.1514864929354,943.8822840660065
2012-03-16 10:29:20.613839,10.625317247956971,5.046649589865925,0,0,2.1015139082623553,0,961.2386558544125,1064.1514864929354
2012-03-17 10:29:20.613839,21.763093630039833,8.38641799143763,1,0,2.3323069690892337,0,1255.4017421985786,961.2386558544125
2012-03-18 10:29:20.613839,24.921673450585423,0.32652242309336166,1,0,2.2470037686601607,0,1328.874448036088,1255.4017421985786
2012-03-19 10:29:20.613839,18.94349133419194,1.8635915916060815,0,0,2.1013208188156947,0,904.3325593380289,1328.874448036088
2012-03-20 10:29:20.613839,17.913604415832367,0.14179418048930648,0,0,0.8038956919540599,0,1008.1085829855411,904.3325593380289
2012-03-21 10:29:20.613839,19.020793913214007,1.8833078518160202,0,0,0.51515287545175,0,959.6821522250748,1008.1085829855411
2012-03-22 10:29:20.613839,15.3861851118143,1.7490189239036753,0,0,1.2201052899731568,0,955.2473351612324,959.6821522250748
2012-03-23 10:29:20.613839,32.7751465421171,10.29808505237487,0,0,1.207168960328322,0,964.613832932105,955.2473351612324
2012-03-24 10:29:20.613839,12.067055264456702,11.447377979956386,1,0,1.6621921518469476,0,1281.3552977803797,964.613832932105
2012-03-25 10:29:20.613839,21.531429107907233,5.399725468861567,1,0,1.2342086166968467,0,1288.9884774341615,1281.3552977803797
2012-03-26 10:29:20.613839,21.664543729980238,2.5754129660233445,0,0,1.0135842870414764,0,928.9367226526792,1288.9884774341615
2012-03-27 10:29:20.613839,15.08654578804494,0.9035481162626249,0,0,2.207645687191682,0,948.1003543231232,928.9367226526792
2012-03-28 10:29:20.613839,20.626658114450166,5.742843047857491,0,0,2.3885902190618014,0,839.7899392299078,948.1003543231232
2012-03-29 10:29:20.613839,21.422700576276164,10.26704539312586,0,0,1.435896698575137,0,997.3802307707954,839.7899392299078
2012-03-30 10:29:20.613839,22.839119603637062,0.35992020276474945,0,0,1.2809174354159174,0,952.4858365785553,997.3802307707954
2012-03-31 10:29:20.613839,30.488835035225804,3.1026038905836173,1,0,2.8671427469392827,0,1179.4698819571354,952.4858365785553
2012-04-01 10:29:20.613839,31.014553019754942,6.435717043315211,1,0,2.8134489349380813,1,1409.8686573796415,1179.4698819571354
2012-04-02 10:29:20.613839,28.38746612776806,16.272764713531185,0,0,1.8352276571840416,1,1134.5149534154518,1409.8686573796415
2012-04-03 10:29:20.613839,20.938452266997576,6.755046906546203,0,0,0.5854564901480875,1,1189.420398753571,1134.5149534154518
2012-04-04 10:29:20.613839,17.967367385547384,5.843814448445565,0,0,2.3191921637212287,1,1108.7259298612144,1189.420398753571
2012-04-05 10:29:20.613839,15.497828318359074,12.82115954097204,0,0,2.4522417895927755,1,1167.0544269485097,1108.7259298612144
2012-04-06 10:29:20.613839,10.761733503766798,1.178351349147489,0,0,2.110863594426038,1,1090.073587894429,1167.0544269485097
2012-04-07 10:29:20.613839,21.648289309617322,0.9498132606264258,1,0,2.190295312946744,1,1412.3247505104675,1090.073587894429
2012-04-08 10:29:20.613839,15.376354483018883,1.661306327073257,1,0,1.7717052228485202,1,1506.3026889283235,1412.3247505104675
2012-04-09 10:29:20.613839,10.014829532619801,2.3367284471417804,0,0,1.0532927857632655,1,1227.502315184058,1506.3026889283235
2012-04-10 10:29:20.613839,29.615191745906937,8.302191094234049,0,0,0.7421971566739922,1,1218.9576961532605,1227.502315184058
2012-04-11 10:29:20.613839,22.47758486711342,6.386784782932585,0,0,2.8428161700996246,1,1157.7683945568854,1218.9576961532605
2012-04-12 10:29:20.613839,10.191715361143496,8.373447271741151,0,0,0.635612772818122,1,1189.2851640409244,1157.7683945568854
2012-04-13 10:29:20.613839,20.607495369789675,11.461301557262722,0,0,1.3924090206664748,1,1223.532832477159,1189.2851640409244
2012-04-14 10:29:20.613839,12.1248897817431,0.5547769152514499,1,0,1.0489487696232338,1,1542.5218541571194,1223.532832477159
2012-04-15 10:29:20.613839,23.594121243075794,4.210723345997203,1,0,2.453636004795488,1,1455.7450774769634,1542.5218541571194
2012-04-16 10:29:20.613839,27.523592715724572,1.6255816312633296,0,0,1.8087931277560794,1,1209.5177969892356,1455.7450774769634
2012-04-17 10:29:20.613839,19.791457400303663,1.0429648173221784,0,0,1.8150629807968814,1,1195.4382175053327,1209.5177969892356
2012-04-18 10:29:20.613839,23.126894469879268,0.8704352239937613,0,0,0.7998499795370422,1,1243.354591601685,1195.4382175053327
2012-04-19 10:29:20.613839,13.18722205289915,3.506029931806327,0,0,1.3548205677897962,1,1152.124323707021,1243.354591601685
2012-04-20 10:29:20.613839,32.86277254054261,12.346698897186556,0,0,1.9174575427304221,1,1103.95434352955,1152.124323707021
2012-04-21 10:29:20.613839,32.21784582350726,2.6589138258911413,1,0,0.7134359864281948,1,1498.2642353338645,1103.95434352955
2012-04-22 10:29:20.613839,24.844697840399718,0.43592942592928424,1,0,2.0756760359376663,1,1438.178292904884,1498.2642353338645
2012-04-23 10:29:20.613839,25.22739300076264,8.536224529901604,0,0,0.6353074907464227,1,1173.0593630633343,1438.178292904884
2012-04-24 10:29:20.613839,19.025181779849248,3.2928299026524126,0,0,2.938657115155682,1,1070.8347494476816,1173.0593630633343
2012-04-25 10:29:20.613839,25.908731930876137,1.5477468845197135,0,0,2.0529930024464482,1,1168.8476031207078,1070.8347494476816
2012-04-26 10:29:20.613839,10.648730031596983,6.506603259264152,0,0,0.7734049391594793,1,1176.605280054344,1168.8476031207078
2012-04-27 10:29:20.613839,13.916972254816494,5.023354038649394,0,0,1.763825015804183,1,1051.7170691022395,1176.605280054344
2012-04-28 10:29:20.613839,13.322772884061962,1.2035441319987117,1,0,1.8298499204354697,1,1433.3153154821898,1051.7170691022395
2012-04-29 10:29:20.613839,31.960398104621852,5.1823238550528385,1,0,1.9005207723713964,1,1491.4699322360364,1433.3153154821898
2012-04-30 10:29:20.613839,27.745310868347556,5.963308125000182,0,0,0.6248339892425809,1,1247.0420992165448,1491.4699322360364
2012-05-01 10:29:20.613839,29.5356010388294,0.45787162396836845,0,0,1.2056311350477737,0,960.7142896983617,1247.0420992165448
2012-05-02 10:29:20.613839,10.104568960066038,10.355886024453548,0,0,2.333187524577409,0,897.5940693291825,960.7142896983617
2012-05-03 10:29:20.613839,20.318339061146673,0.1953960247159188,0,0,2.8144749826096476,0,875.0341887681848,897.5940693291825
2012-05-04 10:29:20.613839,10.665509199186829,1.6817054942988199,0,0,0.9876250457163547,0,981.9224686352773,875.0341887681848
2012-05-05 10:29:20.613839,16.036833540976254,0.6993165583115163,1,0,1.5847638643246726,0,1245.5959622544806,981.9224686352773
2012-05-06 10:29:20.613839,19.92590245310935,5.513277362154927,1,0,0.705969526625559,0,1235.2092208232602,1245.5959622544806
2012-05-07 10:29:20.613839,25.80207309017491,8.197632691885358,0,0,1.5024480404002123,0,890.797657413681,1235.2092208232602
2012-05-08 10:29:20.613839,20.94132691830786,0.4598183032358917,0,0,2.827091494314095,0,970.6532509532378,890.797657413681
2012-05-09 10:29:20.613839,25.72897297076716,10.924893597631915,0,0,2.0241603154760606,1,1233.7121899058748,970.6532509532378
2012-05-10 10:29:20.613839,22.61918555812303,0.35902671362352784,0,0,2.499641136351724,0,935.75305021377,1233.7121899058748
2012-05-11 10:29:20.613839,23.29153787550105,4.2966182831942445,0,0,0.8067055657884734,0,929.3211938733841,935.75305021377
2012-05-12 10:29:20.613839,21.708940966306812,2.6964777472331063,1,0,0.675517546606091,0,1361.580804891708,929.3211938733841
2012-05-13 10:29:20.613839,23.851905802086076,3.460635780384813,1,0,2.4787217111637228,0,1309.696888868043,1361.580804891708
2012-05-14 10:29:20.613839,17.221157212954072,0.7705010563284022,0,0,2.820943310189778,0,927.3620584762982,1309.696888868043
2012-05-15 10:29:20.613839,29.608416737450373,2.131694446109849,0,0,2.9675104058662427,0,757.2165031245219,927.3620584762982
2012-05-16 10:29:20.613839,23.260193004956754,4.080240128404058,0,0,1.154581970159398,1,1178.0717578327096,757.2165031245219
2012-05-17 10:29:20.613839,24.40929613117146,13.383066757670385,0,0,1.0572415247836096,0,1053.252674217483,1178.0717578327096
2012-05-18 10:29:20.613839,30.530803349700026,1.975825194029902,0,0,0.5228708813376113,0,1009.6111579694903,1053.252674217483
2012-05-19 10:29:20.613839,27.038558704621394,4.713980459127255,1,0,1.4946474634572235,0,1291.0407945552045,1009.6111579694903
2012-05-20 10:29:20.613839,21.615994290001442,14.2410879942178,1,0,1.7369144534397196,1,1413.0577996965344,1291.0407945552045
2012-05-21 10:29:20.613839,18.519939196918287,2.0036672485492506,0,0,1.9458607888750021,0,965.1901935534582,1413.0577996965344
2012-05-22 10:29:20.613839,19.70269802409669,3.006719877961779,0,0,1.7502294115593926,0,881.094382530454,965.1901935534582
2012-05-23 10:29:20.613839,32.81302826721009,4.440905946489916,0,0,2.8938578561167727,0,876.4945792706299,881.094382530454
2012-05-24 10:29:20.613839,13.758642307267884,2.0626286162660508,0,0,1.3643182084938479,0,945.6452486760975,876.4945792706299
2012-05-25 10:29:20.613839,24.392028166100676,3.1459374280618024,0,0,2.0888404566982177,1,1120.451535338507,945.6452486760975
2012-05-26 10:29:20.613839,14.004719770722183,4.467308950815943,1,1,1.2360623875921022,1,1576.403141968405,1120.451535338507
2012-05-27 10:29:20.613839,22.961664954831846,19.88480393162695,1,0,2.2372763486455045,0,1296.040725472592,1576.403141968405
2012-05-28 10:29:20.613839,23.355965141771094,2.8817899425988855,0,0,0.6146455283125145,0,959.632784502393,1296.040725472592
2012-05-29 10:29:20.613839,17.289197874951363,1.1406743991123163,0,0,2.569436415601457,0,837.319521998571,959.632784502393
2012-05-30 10:29:20.613839,24.071250846860288,23.797776504700984,0,0,0.5030169893369845,0,1012.1124190111491,837.319521998571
2012-05-31 10:29:20.613839,22.023150694935932,15.37502588528894,0,0,1.072746943656839,0,958.9496665474529,1012.1124190111491
2012-06-01 10:29:20.613839,23.667570235457166,3.4157414626361984,0,0,0.5017240633902247,1,1220.974938259772,958.9496665474529
2012-06-02 10:29:20.613839,33.29672725623779,1.4312377445528712,1,0,1.354282262565362,0,1301.8456338068427,1220.974938259772
2012-06-03 10:29:20.613839,15.433738571154805,6.813373036259441,1,0,1.3866738605028317,0,1234.8380932528394,1301.8456338068427
2012-06-04 10:29:20.613839,15.898773435911803,8.269968730048522,0,0,1.3947625233093772,0,952.279168438705,1234.8380932528394
2012-06-05 10:29:20.613839,34.662927407890585,4.770434655309292,0,0,2.7053479239710008,0,867.3027568385066,952.279168438705
2012-06-06 10:29:20.613839,14.836032613397235,2.6051212127973127,0,0,2.2197776049177382,0,962.5940685040339,867.3027568385066
2012-06-07 10:29:20.613839,25.220220816364225,5.414652189843254,0,0,0.8171265468533635,0,980.3463489002402,962.5940685040339
2012-06-08 10:29:20.613839,23.793731597839802,0.0872134364029656,0,0,0.7178749478779335,1,1155.6805789488287,980.3463489002402
2012-06-09 10:29:20.613839,29.284997032481332,11.486332089571436,1,0,2.093953375003012,0,1207.7497789165157,1155.6805789488287
2012-06-10 10:29:20.613839,18.382303782258226,2.036713812716808,1,0,1.6133790896291615,0,1276.3262368694234,1207.7497789165157
2012-06-11 10:29:20.613839,25.803962009945824,7.267125045031106,0,0,1.1473424653805238,0,1045.6918737655542,1276.3262368694234
2012-06-12 10:29:20.613839,15.94750252880475,0.5804392131647225,0,0,2.266117676010264,0,970.1943466918812,1045.6918737655542
2012-06-13 10:29:20.613839,17.537834053573533,19.295015930081505,0,0,2.3584333424022113,0,1013.4780080259417,970.1943466918812
2012-06-14 10:29:20.613839,30.487804404667333,33.34545482787565,0,0,2.749672317800088,0,914.3511889046099,1013.4780080259417
2012-06-15 10:29:20.613839,20.264962227085494,2.6130338159998976,0,0,1.5423595950020808,0,1017.6089811271178,914.3511889046099
2012-06-16 10:29:20.613839,15.667790353296514,3.9998320534558762,1,0,0.9423721181373106,0,1308.353228689502,1017.6089811271178
2012-06-17 10:29:20.613839,33.297105758965856,5.540645877140874,1,0,1.1785839634990187,0,1315.7063562341204,1308.353228689502
2012-06-18 10:29:20.613839,16.004647882132986,4.119476321817369,0,0,0.5363538279353468,0,965.1366445410131,1315.7063562341204
2012-06-19 10:29:20.613839,19.06405078265554,0.5054312557554366,0,0,2.144243378513858,1,1110.9021654309895,965.1366445410131
2012-06-20 10:29:20.613839,13.372429144884102,9.848721073060238,0,0,0.6707169089815384,0,1026.9246932874387,1110.9021654309895
2012-06-21 10:29:20.613839,10.504695286945719,2.454208422161957,0,0,1.8349149911177591,0,892.9321624825977,1026.9246932874387
2012-06-22 10:29:20.613839,16.821125519661663,6.483856102581961,0,0,0.5118953425205642,0,985.6233203111906,892.9321624825977
2012-06-23 10:29:20.613839,16.17202047376568,5.796619261817203,1,0,0.9568174793904561,0,1382.9659860905738,985.6233203111906
2012-06-24 10:29:20.613839,19.735053023615812,3.4560738669066056,1,0,2.9564583261682036,0,1242.7546814255757,1382.9659860905738
2012-06-25 10:29:20.613839,28.6033317426384,3.1909882335122393,0,0,2.434150456289503,0,915.5357615121636,1242.7546814255757
2012-06-26 10:29:20.613839,14.043159216240173,0.1313179242592225,0,0,0.6842529229734082,0,923.7344106371987,915.5357615121636
2012-06-27 10:29:20.613839,32.17862623815928,4.899585010150446,0,0,1.749941416079566,0,989.5219742191564,923.7344106371987
2012-06-28 10:29:20.613839,18.406009082460088,3.785190044889703,0,0,1.9513700017325553,0,956.5767839040319,989.5219742191564
2012-06-29 10:29:20.613839,28.667883535392292,0.6870187783148309,0,0,2.218058790613613,0,925.6721512135828,956.5767839040319
2012-06-30 10:29:20.613839,14.628746870547529,2.8393783227221063,1,0,2.1520382658417,0,1191.1039683990452,925.6721512135828
2012-07-01 10:29:20.613839,11.433920542476866,1.4965642629878855,1,0,1.4004048608242987,0,1149.2401782106715,1191.1039683990452
2012-07-02 10:29:20.613839,18.812434865068308,2.415636864815243,0,0,0.9493808996506878,0,967.8338314335696,1149.2401782106715
2012-07-03 10:29:20.613839,21.36670321111074,11.209846112368908,0,0,1.1967341978701815,0,994.0539380149401,967.8338314335696
2012-07-04 10:29:20.613839,33.49860838138448,9.863233471466062,0,0,0.89078178120928,0,981.2592084419608,994.0539380149401
2012-07-05 10:29:20.613839,29.91264582865562,6.603475908401586,0,0,2.776442836934015,1,1054.4590928244954,981.2592084419608
2012-07-06 10:29:20.613839,27.18308566983568,13.667098014154098,0,0,0.9946191070369701,0,1070.8269081963788,1054.4590928244954
2012-07-07 10:29:20.613839,14.619912315368897,1.2508181632112034,1,0,2.6490454332393107,0,1206.5441319557349,1070.8269081963788
2012-07-08 10:29:20.613839,28.907337736209143,3.375141782045109,1,0,0.8089205037861391,0,1293.842642985194,1206.5441319557349
2012-07-09 10:29:20.613839,30.815973650403517,1.9707668466287456,0,0,2.2291376612281018,0,895.4396489141784,1293.842642985194
2012-07-10 10:29:20.613839,18.548716065185786,3.661131981546455,0,0,1.1931333410165768,0,942.3423358848079,895.4396489141784
2012-07-11 10:29:20.613839,10.260226091267073,1.1552781583245475,0,0,2.2272057400480945,1,1212.4038806698363,942.3423358848079
2012-07-12 10:29:20.613839,28.984015657400555,3.987014084836768,0,0,0.8178342334124289,0,1027.9721152685295,1212.4038806698363
2012-07-13 10:29:20.613839,31.44347599563063,1.2053692237612628,0,0,2.584634512089084,0,859.0756297946724,1027.9721152685295
2012-07-14 10:29:20.613839,10.182401356033415,3.753163702989371,1,0,2.5212897530343663,1,1419.2514859397866,859.0756297946724
2012-07-15 10:29:20.613839,34.19750728007096,0.5645353489418524,1,0,1.1306727222498183,1,1523.0371089292057,1419.2514859397866
2012-07-16 10:29:20.613839,19.475249680831134,0.794883143544864,0,0,2.6513353767103447,0,801.9513011171507,1523.0371089292057
2012-07-17 10:29:20.613839,23.28322266488905,3.490182266293883,0,0,2.105711036161297,0,956.4369061251995,801.9513011171507
2012-07-18 10:29:20.613839,10.463867741011873,6.187433762757238,0,0,2.2085173418332427,0,880.8507413032331,956.4369061251995
2012-07-19 10:29:20.613839,25.045459639061967,2.351492085261949,0,0,1.8316955822574572,0,974.8646556629172,880.8507413032331
2012-07-20 10:29:20.613839,21.718444979596732,3.0961536963015366,0,0,1.0257643680876054,0,930.5780130814313,974.8646556629172
2012-07-21 10:29:20.613839,19.587880779238155,1.4383557526850308,1,0,2.011592179211201,0,1139.3339694203603,930.5780130814313
2012-07-22 10:29:20.613839,26.630056025805125,3.1966376853412597,1,0,2.00933799557465,1,1416.197824870721,1139.3339694203603
2012-07-23 10:29:20.613839,19.229374319897968,0.9528780648058882,0,0,0.7290474564424114,0,995.9821477168971,1416.197824870721
2012-07-24 10:29:20.613839,32.793408413642155,4.025795820419721,0,0,2.6021156265454164,0,953.5287606048207,995.9821477168971
2012-07-25 10:29:20.613839,16.315788060686025,0.9855790954806287,0,0,1.5003537201823778,0,959.4291731765535,953.5287606048207
2012-07-26 10:29:20.613839,11.074739479417525,1.9157459489849176,0,0,0.5362621251233806,0,1011.3056731588256,959.4291731765535
2012-07-27 10:29:20.613839,14.571487420957624,7.7180483577872945,0,0,2.632738982128909,0,964.5051265146009,1011.3056731588256
2012-07-28 10:29:20.613839,31.50025909765875,3.9333928300548777,1,0,2.349291835651921,0,1255.3889645685679,964.5051265146009
2012-07-29 10:29:20.613839,16.596037676477067,7.587227149415735,1,0,2.402582828055364,0,1199.5402977103424,1255.3889645685679
2012-07-30 10:29:20.613839,34.807301380818146,1.1778294673358665,0,0,1.6326959945881354,0,903.4431261466608,1199.5402977103424
